project,category,column1,column2,column3,,
004,"Pokémon HeartGold, SoulSilver",Riolu,"Meadow – Peak 42, Forest 28",,,
004,"Pokémon HeartGold, SoulSilver",Hippopotas,Desert – Peak 28,,,
004,"Pokémon HeartGold, SoulSilver",Skorupi,Wasteland – Peak 28,,,
004,"Pokémon HeartGold, SoulSilver",Croagunk,Marshland – Forest 42,,,
004,"Pokémon HeartGold, SoulSilver",Carnivine,"Desert – Plains 49
Marshland – Forest 35",,,
004,"Pokémon Omega Ruby, Alpha Sapphire",Kakuna,"Area 1, 2, 3, 4 – Hidden",,,
004,"Pokémon Omega Ruby, Alpha Sapphire",Pidgeotto,"Area 1, 2, 3, 4 – Hidden",,,
004,"Pokémon Omega Ruby, Alpha Sapphire",Pikachu,Area 1 encounters,,,
004,"Pokémon Omega Ruby, Alpha Sapphire",Oddish,"Area 1, 2, 3, 4 – Horde",,,
004,"Pokémon Omega Ruby, Alpha Sapphire",Gloom,"Area 1, 2, 3, 4 encounters tallgrass",,,
004,"Pokémon Omega Ruby, Alpha Sapphire",Psyduck,"Area 1, 2, 3, 4 encounters tallgrass surfing Horde",,,
004,"Pokémon Omega Ruby, Alpha Sapphire",Doduo,"Area 1, 2, 3, 4 encounters tallgrass surfing Horde",,,
004,"Pokémon Omega Ruby, Alpha Sapphire",Goldeen,"Area 1, 2, 3, 4 fishing",,,
004,"Pokémon Omega Ruby, Alpha Sapphire",Seaking,"Area 1, 2, 3, 4 fishing",,,
004,"Pokémon Omega Ruby, Alpha Sapphire",Pinsir,Area 4 encounter,,,
004,"Pokémon Omega Ruby, Alpha Sapphire",Rhyhorn,Area 3 encounter,,,
004,"Pokémon Omega Ruby, Alpha Sapphire",Magikarp,"Area 1, 2, 3, 4 fishing",,,
004,"Pokémon Omega Ruby, Alpha Sapphire",Heracross,Area 3 tallgrass,,,
004,"Pokémon Omega Ruby, Alpha Sapphire",Girafarig,Area 1 tallgrass,,,
004,"Pokémon Omega Ruby, Alpha Sapphire",Xatu,Area 2 encounter,,,
004,"Pokémon Omega Ruby, Alpha Sapphire",Wobbuffet,Area 2 tallgrass,,,
004,"Pokémon Omega Ruby, Alpha Sapphire",Donphan,Area 4 encounter,,,
004,"Pokémon Omega Ruby, Alpha Sapphire",Buneary,"Area 1, 2, 3, 4 – Hidden",,,
004,"Pokémon Brilliant Diamond, Shining Pearl",Paras,Changing Pokémon,,,
004,"Pokémon Brilliant Diamond, Shining Pearl",Psyduck,"Area 1, 2, 3, 4, 5, 6 encounter surfing",,,
004,"Pokémon Brilliant Diamond, Shining Pearl",Golduck,Changing Pokémon,,,
004,"Pokémon Brilliant Diamond, Shining Pearl",Exeggcute,Changing Pokémon,,,
004,"Pokémon Brilliant Diamond, Shining Pearl",Kangaskhan,Changing Pokémon,,,
004,"Pokémon Brilliant Diamond, Shining Pearl",Magikarp,All Areas fishing,,,
004,"Pokémon Brilliant Diamond, Shining Pearl",Gyarados,All Areas fishing,,,
004,"Pokémon Brilliant Diamond, Shining Pearl",Hoothoot,"Area 1, 2, 3, 4, 6 night",,,
004,"Pokémon Brilliant Diamond, Shining Pearl",Noctowl,"Area 1, 2 night",,,
004,"Pokémon Brilliant Diamond, Shining Pearl",Marill,"Area 1, 2, 3, 4, 5, 6 encounter surfing",,,
004,"Pokémon Brilliant Diamond, Shining Pearl",Yanma,Changing Pokémon,,,
004,"Pokémon Brilliant Diamond, Shining Pearl",Wooper,"Area 1, 2, 3, 4, 5, 6 encounter surfing",,,
004,"Pokémon Brilliant Diamond, Shining Pearl",Quagsire,"Area 1, 2, 3, 4, 5, 6 encounter surfing",,,
004,"Pokémon Brilliant Diamond, Shining Pearl",Shroomish,Changing Pokémon,,,
004,"Pokémon Brilliant Diamond, Shining Pearl",Azurill,"Area 1, 2, 3, 4, 5, 6",,,
004,"Pokémon Brilliant Diamond, Shining Pearl",Roselia,Changing Pokémon,,,
004,"Pokémon Brilliant Diamond, Shining Pearl",Gulpin,Changing Pokémon,,,
004,"Pokémon Brilliant Diamond, Shining Pearl",Carvanha,All Areas fishing,,,
004,"Pokémon Brilliant Diamond, Shining Pearl",Barboach,All Areas fishing,,,
004,"Pokémon Brilliant Diamond, Shining Pearl",Whiscash,All Areas fishing,,,
004,"Pokémon Brilliant Diamond, Shining Pearl",Starly,"Area 1, 2, 3, 4, 5, 6 dawn day",,,
004,"Pokémon Brilliant Diamond, Shining Pearl",Staravia,Changing Pokémon,,,
004,"Pokémon Brilliant Diamond, Shining Pearl",Bidoof,"Area 1, 2, 3, 4, 5, 6",,,
004,"Pokémon Brilliant Diamond, Shining Pearl",Bibarel,"Area 1, 2, 3, 4, 5, 6",,,
004,"Pokémon Brilliant Diamond, Shining Pearl",Budew,"Area 1, 2, 3, 4, 5, 6 dawn day",,,
004,"Pokémon Brilliant Diamond, Shining Pearl",Skorupi,Changing Pokémon,,,
004,"Pokémon Brilliant Diamond, Shining Pearl",Drapion,Changing Pokémon,,,
004,"Pokémon Brilliant Diamond, Shining Pearl",Croagunk,Changing Pokémon,,,
004,"Pokémon Brilliant Diamond, Shining Pearl",Toxicroak,Changing Pokémon,,,
004,"Pokémon Brilliant Diamond, Shining Pearl",Carnivine,Changing Pokémon,,,
005,,Aipom,,,,
005,,Heracross,,,,
005,,Wurmple,,,,
005,,Silcoon diamond brilliantdiamond,,,,
005,,Cascoon pearl shiningpearl,,,,
005,,Burmy,,,,
005,,Combee,,,,
005,,Cheruby,,,,
005,,Munchlax,,,,
006,,"Gold, Silver, Crystal","Chikorita,Cyndaquil,Totodile",,,
006,,"Ruby, Sapphire, Emerald","Treecko,Torchic,Mudkip",,,
006,,"FireRed, LeafGreen","Bulbasaur,Charmander,Squirtle",,,
006,,"Diamond, Pearl, Platinum","Turtwig,Chimchar,Piplup",,,
006,,"HeartGold, SoulSilver","Chikorita,Cyndaquil,Totodile",,,
006,,"Black, White","Snivy,Tepig,Oshawott",,,
006,,"Black2, White2","Snivy,Tepig,Oshawott",,,
006,,"X, Y","Chespin,Fennekin,Froakie",,,
006,,"Omega Ruby, Alpha Sapphire","Treecko,Torchic,Mudkip",,,
006,,"Sun, Moon","Rowlet,Litten,Popplio",,,
006,,"UltraSun, UltraMoon","Rowlet,Litten,Popplio",,,
006,,"Sword, Shield","Grookey,Scorbunny,Sobble",,,
006,,"Brilliant Diamond, Shining Pearl","Turtwig,Chimchar,Piplup",,,
006,,Legends: Arceus,"Rowlet,Cyndaquil,Oshawott",,,
006,,"Scarlet, Violet","Sprigatito,Fuecoco,Quaxly",,,
006,,Legends: Z-A,"Chikorita,Tepig,Totodile",,,
007,,Omanyte,Helix Fossil,,,
007,,Kabuto,Dome Fossil,,,
007,,Aerodactyl,Old Amber,,,
007,,Lileep,Root Fossil,,,
007,,Anorith,Claw Fossil,,,
007,,Cranidos,Skull Fossil,,,
007,,Shieldon,Armor Fossil,,,
007,,Tirtouga,Cover Fossil,,,
007,,Archen,Plume Fossil,,,
007,,Tyrunt,Jaw Fossil,,,
007,,Amaura,Sail Fossil,,,
007,,Dracozolt,Fossilized Bird + Drake,,,
007,,Dracovish,Fossilized Fish + Drake,,,
007,,Arctozolt,Fossilized Bird + Dino,,,
007,,Arctovish,Fossilized Fish + Dino,,,
008,,Bulbasaur,Chlorophyll,,,
008,,Ivysaur,Chlorophyll,,,
008,,Venusaur,Chlorophyll,,,
008,,Charmander,Solar Power,,,
008,,Charmeleon,Solar Power,,,
008,,Charizard,Solar Power,,,
008,,Squirtle,Rain Dish,,,
008,,Wartortle,Rain Dish,,,
008,,Blastoise,Rain Dish,,,
008,,Caterpie,Run Away,,,
008,,Butterfree,Tinted Lens,,,
008,,Weedle,Run Away,,,
008,,Beedrill,Sniper,,,
008,,Pidgey,Big Pecks,,,
008,,Pidgeotto,Big Pecks,,,
008,,Pidgeot,Big Pecks,,,
008,,Rattata,Hustle,,,
008,,Rattata – Alolan Form,Thick Fat,,,
008,,Raticate,Hustle,,,
008,,Raticate – Alolan Form,Thick Fat,,,
008,,Spearow,Sniper,,,
008,,Fearow,Sniper,,,
008,,Ekans,Unnerve,,,
008,,Arbok,Unnerve,,,
008,,Pichu,Lightning Rod,,,
008,,Pikachu,Lightning Rod,,,
008,,Raichu,Lightning Rod,,,
008,,Sandshrew,Sand Rush,,,
008,,Sandshrew – Alolan Form,Slush Rush,,,
008,,Sandslash,Sand Rush,,,
008,,Sandslash – Alolan Form,Slush Rush,,,
008,,Nidoran,Hustle,,,
008,,Nidorina,Hustle,,,
008,,Nidoqueen,Sheer Force,,,
008,,Nidoran,Hustle,,,
008,,Nidorino,Hustle,,,
008,,Nidoking,Sheer Force,,,
008,,Cleffa,Friend Guard,,,
008,,Clefairy,Friend Guard,,,
008,,Clefable,Unaware,,,
008,,Vulpix,Drought,,,
008,,Vulpix – Alolan Form,Snow Warning,,,
008,,Ninetales,Drought,,,
008,,Ninetales – Alolan Form,Snow Warning,,,
008,,Igglybuff,Friend Guard,,,
008,,Jigglypuff,Friend Guard,,,
008,,Wigglytuff,Frisk,,,
008,,Zubat,Infiltrator,,,
008,,Golbat,Infiltrator,,,
008,,Crobat,Infiltrator,,,
008,,Oddish,Run Away,,,
008,,Gloom,Stench,,,
008,,Vileplume,Effect Spore,,,
008,,Bellossom,Healer,,,
008,,Paras,Damp,,,
008,,Parasect,Damp,,,
008,,Venonat,Run Away,,,
008,,Venomoth,Wonder Skin,,,
008,,Diglett,Sand Force,,,
008,,Diglett – Alolan Form,Sand Force,,,
008,,Dugtrio,Sand Force,,,
008,,Dugtrio – Alolan Form,Sand Force,,,
008,,Meowth,Unnerve,,,
008,,Meowth – Alolan Form,Rattled,,,
008,,Meowth – Galarian Form,Unnerve,,,
008,,Persian,Unnerve,,,
008,,Persian – Alolan Form,Rattled,,,
008,,Perrserker,Steely Spirit,,,
008,,Psyduck,Swift Swim,,,
008,,Golduck,Swift Swim,,,
008,,Mankey,Defiant,,,
008,,Primeape,Defiant,,,
008,,Annihilape,Defiant,,,
008,,Growlithe,Justified,,,
008,,Growlithe – Hisuian Form,Rock Head,,,
008,,Arcanine,Justified,,,
008,,Arcanine – Hisuian Form,Rock Head,,,
008,,Poliwag,Swift Swim,,,
008,,Poliwhirl,Swift Swim,,,
008,,Poliwrath,Swift Swim,,,
008,,Politoed,Drizzle,,,
008,,Abra,Magic Guard,,,
008,,Kadabra,Magic Guard,,,
008,,Alakazam,Magic Guard,,,
008,,Machop,Steadfast,,,
008,,Machoke,Steadfast,,,
008,,Machamp,Steadfast,,,
008,,Bellsprout,Gluttony,,,
008,,Weepinbell,Gluttony,,,
008,,Victreebel,Gluttony,,,
008,,Tentacool,Rain Dish,,,
008,,Tentacruel,Rain Dish,,,
008,,Geodude,Sand Veil,,,
008,,Geodude – Alolan Form,Galvanize,,,
008,,Graveler,Sand Veil,,,
008,,Graveler – Alolan Form,Galvanize,,,
008,,Golem,Sand Veil,,,
008,,Golem – Alolan Form,Galvanize,,,
008,,Ponyta,Flame Body,,,
008,,Ponyta – Galarian Form,Anticipation,,,
008,,Rapidash,Flame Body,,,
008,,Rapidash – Galarian Form,Anticipation,,,
008,,Slowpoke,Regenerator,,,
008,,Slowpoke – Galarian Form,Regenerator,,,
008,,Slowbro,Regenerator,,,
008,,Slowbro – Galarian Form,Regenerator,,,
008,,Slowking,Regenerator,,,
008,,Slowking – Galarian Form,Regenerator,,,
008,,Magnemite,Analytic,,,
008,,Magneton,Analytic,,,
008,,Magnezone,Analytic,,,
008,,Farfetch’d,Defiant,,,
008,,Farfetch’d – Galarian Form,Scrappy,,,
008,,Sirfetch’d,Scrappy,,,
008,,Doduo,Tangled Feet,,,
008,,Dodrio,Tangled Feet,,,
008,,Seel,Ice Body,,,
008,,Dewgong,Ice Body,,,
008,,Grimer,Poison Touch,,,
008,,Grimer – Alolan Form,Power of Alchemy,,,
008,,Muk,Poison Touch,,,
008,,Muk – Alolan Form,Power of Alchemy,,,
008,,Shellder,Overcoat,,,
008,,Cloyster,Overcoat,,,
008,,Onix,Weak Armor,,,
008,,Steelix,Sheer Force,,,
008,,Drowzee,Inner Focus,,,
008,,Hypno,Inner Focus,,,
008,,Krabby,Sheer Force,,,
008,,Kingler,Sheer Force,,,
008,,Voltorb,Aftermath,,,
008,,Voltorb – Hisuian Form,Aftermath,,,
008,,Electrode,Aftermath,,,
008,,Electrode – Hisuian Form,Aftermath,,,
008,,Exeggcute,Harvest,,,
008,,Exeggutor,Harvest,,,
008,,Exeggutor – Alolan Form,Harvest,,,
008,,Cubone,Battle Armor,,,
008,,Marowak,Battle Armor,,,
008,,Marowak – Alolan Form,Rock Head,,,
008,,Tyrogue,Vital Spirit,,,
008,,Hitmonlee,Unburden,,,
008,,Hitmonchan,Inner Focus,,,
008,,Hitmontop,Steadfast,,,
008,,Lickitung,Cloud Nine,,,
008,,Lickilicky,Cloud Nine,,,
008,,Koffing,Stench,,,
008,,Weezing,Stench,,,
008,,Weezing – Galarian Form,Misty Surge,,,
008,,Rhyhorn,Reckless,,,
008,,Rhydon,Reckless,,,
008,,Rhyperior,Reckless,,,
008,,Happiny,Friend Guard,,,
008,,Chansey,Healer,,,
008,,Blissey,Healer,,,
008,,Tangela,Regenerator,,,
008,,Tangrowth,Regenerator,,,
008,,Kangaskhan,Inner Focus,,,
008,,Horsea,Damp,,,
008,,Seadra,Damp,,,
008,,Kingdra,Damp,,,
008,,Goldeen,Lightning Rod,,,
008,,Seaking,Lightning Rod,,,
008,,Staryu,Analytic,,,
008,,Starmie,Analytic,,,
008,,Mime Jr.,Technician,,,
008,,Mr. Mime,Technician,,,
008,,Mr. Mime – Galarian Form,Ice Body,,,
008,,Mr. Rime,Ice Body,,,
008,,Scyther,Steadfast,,,
008,,Scizor,Light Metal,,,
008,,Kleavor,Sharpness,,,
008,,Smoochum,Hydration,,,
008,,Jynx,Dry Skin,,,
008,,Elekid,Vital Spirit,,,
008,,Electabuzz,Vital Spirit,,,
008,,Electivire,Vital Spirit,,,
008,,Magby,Vital Spirit,,,
008,,Magmar,Vital Spirit,,,
008,,Magmortar,Vital Spirit,,,
008,,Pinsir,Moxie,,,
008,,Tauros,Sheer Force,,,
008,,Tauros – Paldean Form,Cud Chew,,,
008,,Magikarp,Rattled,,,
008,,Gyarados,Moxie,,,
008,,Lapras,Hydration,,,
008,,Ditto,Imposter,,,
008,,Eevee,Anticipation,,,
008,,Vaporeon,Hydration,,,
008,,Jolteon,Quick Feet,,,
008,,Flareon,Guts,,,
008,,Espeon,Magic Bounce,,,
008,,Umbreon,Inner Focus,,,
008,,Leafeon,Chlorophyll,,,
008,,Glaceon,Ice Body,,,
008,,Sylveon,Pixilate,,,
008,,Porygon,Analytic,,,
008,,Porygon2,Analytic,,,
008,,Porygon‑Z,Analytic,,,
008,,Omanyte,Weak Armor,,,
008,,Omastar,Weak Armor,,,
008,,Kabuto,Weak Armor,,,
008,,Kabutops,Weak Armor,,,
008,,Aerodactyl,Unnerve,,,
008,,Munchlax,Gluttony,,,
008,,Snorlax,Gluttony,,,
008,,Articuno,Snow Cloak,,,
008,,Zapdos,Static,,,
008,,Moltres,Flame Body,,,
008,,Dratini,Marvel Scale,,,
008,,Dragonair,Marvel Scale,,,
008,,Dragonite,Multiscale,,,
008,,Mewtwo,Unnerve,,,
008,,Chikorita,Leaf Guard,,,
008,,Bayleef,Leaf Guard,,,
008,,Meganium,Leaf Guard,,,
008,,Cyndaquil,Flash Fire,,,
008,,Quilava,Flash Fire,,,
008,,Typhlosion,Flash Fire,,,
008,,Typhlosion – Hisuian Form,Frisk,,,
008,,Totodile,Sheer Force,,,
008,,Croconaw,Sheer Force,,,
008,,Feraligatr,Sheer Force,,,
008,,Sentret,Frisk,,,
008,,Furret,Frisk,,,
008,,Hoothoot,Tinted Lens,,,
008,,Noctowl,Tinted Lens,,,
008,,Ledyba,Rattled,,,
008,,Ledian,Iron Fist,,,
008,,Spinarak,Sniper,,,
008,,Ariados,Sniper,,,
008,,Chinchou,Water Absorb,,,
008,,Lanturn,Water Absorb,,,
008,,Togepi,Super Luck,,,
008,,Togetic,Super Luck,,,
008,,Togekiss,Super Luck,,,
008,,Natu,Magic Bounce,,,
008,,Xatu,Magic Bounce,,,
008,,Mareep,Plus,,,
008,,Flaaffy,Plus,,,
008,,Ampharos,Plus,,,
008,,Azurill,Sap Sipper,,,
008,,Marill,Sap Sipper,,,
008,,Azumarill,Sap Sipper,,,
008,,Bonsly,Rattled,,,
008,,Sudowoodo,Rattled,,,
008,,Hoppip,Infiltrator,,,
008,,Skiploom,Infiltrator,,,
008,,Jumpluff,Infiltrator,,,
008,,Aipom,Skill Link,,,
008,,Ambipom,Skill Link,,,
008,,Sunkern,Early Bird,,,
008,,Sunflora,Early Bird,,,
008,,Yanma,Frisk,,,
008,,Yanmega,Frisk,,,
008,,Wooper,Unaware,,,
008,,Wooper – Paldean Form,Unaware,,,
008,,Quagsire,Unaware,,,
008,,Clodsire,Unaware,,,
008,,Murkrow,Prankster,,,
008,,Honchkrow,Moxie,,,
008,,Wynaut,Telepathy,,,
008,,Wobbuffet,Telepathy,,,
008,,Girafarig,Sap Sipper,,,
008,,Farigiraf,Sap Sipper,,,
008,,Pineco,Overcoat,,,
008,,Forretress,Overcoat,,,
008,,Dunsparce,Rattled,,,
008,,Dudunsparce,Rattled,,,
008,,Gligar,Immunity,,,
008,,Gliscor,Poison Heal,,,
008,,Snubbull,Rattled,,,
008,,Granbull,Rattled,,,
008,,Qwilfish,Intimidate,,,
008,,Qwilfish – Hisuian Form,Intimidate,,,
008,,Overqwil,Intimidate,,,
008,,Shuckle,Contrary,,,
008,,Heracross,Moxie,,,
008,,Sneasel,Pickpocket,,,
008,,Sneasel – Hisuian Form,Pickpocket,,,
008,,Weavile,Pickpocket,,,
008,,Sneasler,Poison Touch,,,
008,,Teddiursa,Honey Gather,,,
008,,Ursaring,Unnerve,,,
008,,Ursaluna,Unnerve,,,
008,,Slugma,Weak Armor,,,
008,,Magcargo,Weak Armor,,,
008,,Swinub,Thick Fat,,,
008,,Piloswine,Thick Fat,,,
008,,Mamoswine,Thick Fat,,,
008,,Corsola,Regenerator,,,
008,,Corsola – Galarian Form,Cursed Body,,,
008,,Cursola,Perish Body,,,
008,,Remoraid,Moody,,,
008,,Octillery,Moody,,,
008,,Delibird,Insomnia,,,
008,,Mantyke,Water Veil,,,
008,,Mantine,Water Veil,,,
008,,Skarmory,Weak Armor,,,
008,,Houndour,Unnerve,,,
008,,Houndoom,Unnerve,,,
008,,Phanpy,Sand Veil,,,
008,,Donphan,Sand Veil,,,
008,,Stantler,Sap Sipper,,,
008,,Wyrdeer,Sap Sipper,,,
008,,Smeargle,Moody,,,
008,,Miltank,Sap Sipper,,,
008,,Raikou,Inner Focus,,,
008,,Entei,Inner Focus,,,
008,,Suicune,Inner Focus,,,
008,,Larvitar,Sand Veil,,,
008,,Tyranitar,Unnerve,,,
008,,Lugia,Multiscale,,,
008,,Ho-Oh,Regenerator,,,
008,,Treecko,Unburden,,,
008,,Grovyle,Unburden,,,
008,,Sceptile,Unburden,,,
008,,Torchic,Speed Boost,,,
008,,Combusken,Speed Boost,,,
008,,Blaziken,Speed Boost,,,
008,,Mudkip,Damp,,,
008,,Marshtomp,Damp,,,
008,,Swampert,Damp,,,
008,,Poochyena,Rattled,,,
008,,Mightyena,Moxie,,,
008,,Zigzagoon,Quick Feet,,,
008,,Zigzagoon – Galarian Form,Quick Feet,,,
008,,Linoone,Quick Feet,,,
008,,Linoone – Galarian Form,Quick Feet,,,
008,,Obstagoon,Defiant,,,
008,,Wurmple,Run Away,,,
008,,Beautifly,Rivalry,,,
008,,Dustox,Compound Eyes,,,
008,,Lotad,Own Tempo,,,
008,,Lombre,Own Tempo,,,
008,,Ludicolo,Own Tempo,,,
008,,Seedot,Pickpocket,,,
008,,Nuzleaf,Pickpocket,,,
008,,Shiftry,Pickpocket,,,
008,,Taillow,Scrappy,,,
008,,Swellow,Scrappy,,,
008,,Wingull,Rain Dish,,,
008,,Pelipper,Rain Dish,,,
008,,Ralts,Telepathy,,,
008,,Kirlia,Telepathy,,,
008,,Gardevoir,Telepathy,,,
008,,Gallade,Justified,,,
008,,Surskit,Rain Dish,,,
008,,Masquerain,Unnerve,,,
008,,Shroomish,Quick Feet,,,
008,,Breloom,Technician,,,
008,,Nincada,Run Away,,,
008,,Ninjask,Infiltrator,,,
008,,Whismur,Rattled,,,
008,,Loudred,Scrappy,,,
008,,Exploud,Scrappy,,,
008,,Makuhita,Sheer Force,,,
008,,Hariyama,Sheer Force,,,
008,,Nosepass,Sand Force,,,
008,,Probopass,Sand Force,,,
008,,Skitty,Wonder Skin,,,
008,,Delcatty,Wonder Skin,,,
008,,Sableye,Prankster,,,
008,,Mawile,Sheer Force,,,
008,,Aron,Heavy Metal,,,
008,,Lairon,Heavy Metal,,,
008,,Aggron,Heavy Metal,,,
008,,Meditite,Telepathy,,,
008,,Medicham,Telepathy,,,
008,,Electrike,Minus,,,
008,,Manectric,Minus,,,
008,,Plusle,Lightning Rod,,,
008,,Minun,Volt Absorb,,,
008,,Volbeat,Prankster,,,
008,,Illumise,Prankster,,,
008,,Budew,Leaf Guard,,,
008,,Roselia,Leaf Guard,,,
008,,Roserade,Technician,,,
008,,Gulpin,Gluttony,,,
008,,Swalot,Gluttony,,,
008,,Carvanha,Speed Boost,,,
008,,Sharpedo,Speed Boost,,,
008,,Wailmer,Pressure,,,
008,,Wailord,Pressure,,,
008,,Numel,Own Tempo,,,
008,,Camerupt,Anger Point,,,
008,,Torkoal,Shell Armor,,,
008,,Spoink,Gluttony,,,
008,,Grumpig,Gluttony,,,
008,,Spinda,Contrary,,,
008,,Trapinch,Sheer Force,,,
008,,Cacnea,Water Absorb,,,
008,,Cacturne,Water Absorb,,,
008,,Swablu,Cloud Nine,,,
008,,Altaria,Cloud Nine,,,
008,,Zangoose,Toxic Boost,,,
008,,Seviper,Infiltrator,,,
008,,Barboach,Hydration,,,
008,,Whiscash,Hydration,,,
008,,Corphish,Adaptability,,,
008,,Crawdaunt,Adaptability,,,
008,,Lileep,Storm Drain,,,
008,,Cradily,Storm Drain,,,
008,,Anorith,Swift Swim,,,
008,,Armaldo,Swift Swim,,,
008,,Feebas,Adaptability,,,
008,,Milotic,Cute Charm,,,
008,,Kecleon,Protean,,,
008,,Shuppet,Cursed Body,,,
008,,Banette,Cursed Body,,,
008,,Duskull,Frisk,,,
008,,Dusclops,Frisk,,,
008,,Dusknoir,Frisk,,,
008,,Tropius,Harvest,,,
008,,Absol,Justified,,,
008,,Snorunt,Moody,,,
008,,Glalie,Moody,,,
008,,Froslass,Cursed Body,,,
008,,Spheal,Oblivious,,,
008,,Sealeo,Oblivious,,,
008,,Walrein,Oblivious,,,
008,,Clamperl,Rattled,,,
008,,Huntail,Water Veil,,,
008,,Gorebyss,Hydration,,,
008,,Relicanth,Sturdy,,,
008,,Luvdisc,Hydration,,,
008,,Bagon,Sheer Force,,,
008,,Shelgon,Overcoat,,,
008,,Salamence,Moxie,,,
008,,Beldum,Light Metal,,,
008,,Metang,Light Metal,,,
008,,Metagross,Light Metal,,,
008,,Regirock,Sturdy,,,
008,,Regice,Ice Body,,,
008,,Registeel,Light Metal,,,
008,,Turtwig,Shell Armor,,,
008,,Grotle,Shell Armor,,,
008,,Torterra,Shell Armor,,,
008,,Chimchar,Iron Fist,,,
008,,Monferno,Iron Fist,,,
008,,Infernape,Iron Fist,,,
008,,Piplup,Competitive,,,
008,,Prinplup,Competitive,,,
008,,Empoleon,Competitive,,,
008,,Starly,Reckless,,,
008,,Staravia,Reckless,,,
008,,Staraptor,Reckless,,,
008,,Bidoof,Moody,,,
008,,Bibarel,Moody,,,
008,,Kricketot,Run Away,,,
008,,Kricketune,Technician,,,
008,,Shinx,Guts,,,
008,,Luxio,Guts,,,
008,,Luxray,Guts,,,
008,,Cranidos,Sheer Force,,,
008,,Rampardos,Sheer Force,,,
008,,Shieldon,Soundproof,,,
008,,Bastiodon,Soundproof,,,
008,,Burmy,Overcoat,,,
008,,Wormadam,Overcoat,,,
008,,Mothim,Tinted Lens,,,
008,,Combee,Hustle,,,
008,,Vespiquen,Unnerve,,,
008,,Pachirisu,Volt Absorb,,,
008,,Buizel,Water Veil,,,
008,,Floatzel,Water Veil,,,
008,,Shellos,Sand Force,,,
008,,Gastrodon,Sand Force,,,
008,,Drifloon,Flare Boost,,,
008,,Drifblim,Flare Boost,,,
008,,Buneary,Limber,,,
008,,Lopunny,Limber,,,
008,,Glameow,Keen Eye,,,
008,,Purugly,Defiant,,,
008,,Stunky,Keen Eye,,,
008,,Skuntank,Keen Eye,,,
008,,Bronzor,Heavy Metal,,,
008,,Bronzong,Heavy Metal,,,
008,,Chatot,Big Pecks,,,
008,,Spiritomb,Infiltrator,,,
008,,Gible,Rough Skin,,,
008,,Gabite,Rough Skin,,,
008,,Garchomp,Rough Skin,,,
008,,Riolu,Prankster,,,
008,,Lucario,Justified,,,
008,,Hippopotas,Sand Force,,,
008,,Hippowdon,Sand Force,,,
008,,Skorupi,Keen Eye,,,
008,,Drapion,Keen Eye,,,
008,,Croagunk,Poison Touch,,,
008,,Toxicroak,Poison Touch,,,
008,,Finneon,Water Veil,,,
008,,Lumineon,Water Veil,,,
008,,Snover,Soundproof,,,
008,,Abomasnow,Soundproof,,,
008,,Dialga,Telepathy,,,
008,,Palkia,Telepathy,,,
008,,Heatran,Flame Body,,,
008,,Giratina – Altered Form,Telepathy,,,
008,,Snivy,Contrary,,,
008,,Servine,Contrary,,,
008,,Serperior,Contrary,,,
008,,Tepig,Thick Fat,,,
008,,Pignite,Thick Fat,,,
008,,Emboar,Reckless,,,
008,,Oshawott,Shell Armor,,,
008,,Dewott,Shell Armor,,,
008,,Samurott,Shell Armor,,,
008,,Samurott – Hisuian Form,Sharpness,,,
008,,Patrat,Analytic,,,
008,,Watchog,Analytic,,,
008,,Lillipup,Run Away,,,
008,,Herdier,Scrappy,,,
008,,Stoutland,Scrappy,,,
008,,Purrloin,Prankster,,,
008,,Liepard,Prankster,,,
008,,Pansage,Overgrow,,,
008,,Simisage,Overgrow,,,
008,,Pansear,Blaze,,,
008,,Simisear,Blaze,,,
008,,Panpour,Torrent,,,
008,,Simipour,Torrent,,,
008,,Munna,Telepathy,,,
008,,Musharna,Telepathy,,,
008,,Pidove,Rivalry,,,
008,,Tranquill,Rivalry,,,
008,,Unfezant,Rivalry,,,
008,,Blitzle,Sap Sipper,,,
008,,Zebstrika,Sap Sipper,,,
008,,Roggenrola,Sand Force,,,
008,,Boldore,Sand Force,,,
008,,Gigalith,Sand Force,,,
008,,Woobat,Simple,,,
008,,Swoobat,Simple,,,
008,,Drilbur,Mold Breaker,,,
008,,Excadrill,Mold Breaker,,,
008,,Audino,Klutz,,,
008,,Timburr,Iron Fist,,,
008,,Gurdurr,Iron Fist,,,
008,,Conkeldurr,Iron Fist,,,
008,,Tympole,Water Absorb,,,
008,,Palpitoad,Water Absorb,,,
008,,Seismitoad,Water Absorb,,,
008,,Throh,Mold Breaker,,,
008,,Sawk,Mold Breaker,,,
008,,Sewaddle,Overcoat,,,
008,,Swadloon,Overcoat,,,
008,,Leavanny,Overcoat,,,
008,,Venipede,Speed Boost,,,
008,,Whirlipede,Speed Boost,,,
008,,Scolipede,Speed Boost,,,
008,,Cottonee,Chlorophyll,,,
008,,Whimsicott,Chlorophyll,,,
008,,Petilil,Leaf Guard,,,
008,,Lilligant,Leaf Guard,,,
008,,Lilligant – Hisuian Form,Leaf Guard,,,
008,,Basculin – Red-Stripped,Mold Breaker,,,
008,,Basculin – Blue-Stripped,Mold Breaker,,,
008,,Basculin – White-Stripped,Mold Breaker,,,
008,,Basculegion,Mold Breaker,,,
008,,Sandile,Anger Point,,,
